ID,Name,Desc
4249,"Tu Luy®n Ðan","Ph¥n thß·ng cüa PVP Tu Luy®n Trß¶ng, sau khi sØ døng có th¬ tång ði¬m thi ð¤u."
4250,"Kinh Nghi®m Bµi Thu Ðan","Sau khi sØ døng s¨ tång 200% ði¬m kinh nghi®m khi luy®n công hay ðánh quái, có th¬ sØ døng chung v¾i nhæng v§t ph¦m tång kinh nghi®m khác."
4251,"Bäo M®nh Ðan","L§p tÑc h°i phøc 300 th¬ lñc, có th¬ sØ døng trong trÕng thái chiªn ð¤u."
4252,"Thë công hµi 'Thøc S½n' (C¤p 10)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4253,"Thë công hµi 'Thøc S½n' (C¤p 20)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4254,"Thë công hµi 'Thøc S½n' (C¤p 30)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4255,"Thë công hµi 'Thøc S½n' (C¤p 40)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4256,"Thë công hµi 'Thøc S½n' (C¤p 50)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4258,"Thë nghênh xuân 'Thøc S½n' (C¤p 15)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4259,"Thë nghênh xuân 'Thøc S½n' (C¤p 25)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4260,"Thë nghênh xuân 'Thøc S½n' (C¤p 35)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4261,"Thë nghênh xuân 'Thøc S½n' (C¤p 45)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4262,"Thë nghênh xuân 'Thøc S½n' (C¤p 55)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4263,"Thë chí tôn 'Thøc S½n' (C¤p 15)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4264,"Thë chí tôn 'Thøc S½n' (C¤p 25)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4265,"Thë chí tôn 'Thøc S½n' (C¤p 35)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4266,"Thë chí tôn 'Thøc S½n' (C¤p 45)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4267,"Thë chí tôn 'Thøc S½n' (C¤p 55)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4268,"Nhß Ý Ng÷c Bµi","Món l­ v§t quý giá cüa ngày l­ tân xuân."
4269,"Ti¬u Niên Thú","LoÕi: Thu¥n Thú. SØ døng: Tri®u h°i Thu¥n Thú Ti¬u Niên Thú, có th¬ tång th¬ lñc cüa chü nhân, 20 + c¤p ðµ Thu¥n Thú x (10 + lßþng huyªt khí c½ bän cüa chü nhân x 1.3%), tång phòng ngñ v§t lý, c¤p ðµ Thu¥n Thú x 1%."
4270,"Thiên Khôi Tinh Hoàn",
4271,"Thiên C½ Tinh Hoàn",
4272,"Thiên Nhàn Tinh Hoàn",
4273,"Thiên Cang Tinh Hoàn",
4274,"Tân Niên L­ Hµp","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4275,"G§y biªn thân ÐÕi Hi®p Ngßu Lang","G§y biªn hình nhân v§t nam chuyên dùng, có th¬ biªn thân thành ÐÕi Hi®p Ngßu Lang, không th¬ xu¤t chiêu khi · trÕng thái biªn hình, chï c¥n nh¤n chuµt phäi vào BUFF thì có th¬ khôi phøc trÕng thái cû."
4276,"G§y biªn thân Næ Hi®p Ngßu Nß½ng","G§y biªn hình nhân v§t næ chuyên dùng, có th¬ biªn thân thành Næ Hi®p Ngßu Nß½ng, không th¬ xu¤t chiêu khi · trÕng thái biªn hình, chï c¥n nh¤n chuµt phäi vào BUFF thì có th¬ khôi phøc trÕng thái cû."
4277,"Ti¬u Niên Thú","LoÕi: Thu¥n Thú. SØ døng: Tri®u h°i Thu¥n Thú Ti¬u Niên Thú, có th¬ giúp chü nhân tång lßþng huyªt khí và sÑc phòng ngñ."
4278,"Thë cäm tÕ 'Thøc S½n' (C¤p 25)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4279,"Thë cäm tÕ 'Thøc S½n' (C¤p 35)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4280,"Thë cäm tÕ 'Thøc S½n' (C¤p 45)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4281,"Thë m×ng tu±i 'Thøc S½n' (C¤p 3)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4282,"Thë m×ng tu±i 'Thøc S½n' (C¤p 12)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4283,"Thë m×ng tu±i 'Thøc S½n' (C¤p 23)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4284,"Thë m×ng tu±i 'Thøc S½n' (C¤p 33)","M· ra s¨ nh§n ðßþc v§t ph¦m thú v¸."
4285,"Công ÐÑc Hoàn (Nhö)","Th§t lòng h¯i cäi, sau khi dùng có th¬ giäm 100 ði¬m PK."
4286,"Công ÐÑc Hoàn (L¾n)","Th§t lòng h¯i cäi, sau khi dùng có th¬ giäm 300 ði¬m PK."
4287,"Thi®p Chúc Tªt 1","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: Nåm m¾i sÑc khoë d°i dào, ngày mµt thêm cao, không còn xanh xao, ¯m ðau b®nh t§t."
4288,"Thi®p Chúc Tªt 2","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: Tân niên cát tß¶ng, c¥u nhß ý. Cung hÖ phát tài, bái kim nguyên. H°ng bao rñc ðö, chúc mãn lµc."
4289,"Thi®p Chúc Tªt 3","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: Nåm KÖ SØu, chúc bÕn vui nhß së, khöe nhß trâu, s¯ng lâu nhß núi!"
4290,"Thi®p Chúc Tªt 4","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: Nåm m¾i chúc nhau sÑc khöe nhi«u. BÕc ti«n rüng rïnh thoäi mái tiêu. Gia ðình hÕnh phúc bè bÕn quý. Thanh thän vui ch½i m÷i bu±i chi«u."
4291,"Thi®p Chúc Tªt 5","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: Chúc anh 365 ngày hÕnh phúc, 52 tu¥n nhß ý, 12 tháng an vui, 8760 gi¶ thoäi mái, 52600 phút may m¡n và 1 Nåm m¾i an khang th¸nh vßþng."
4292,"Thi®p Chúc Tªt 6","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: Häo duyên mÛ ph§n, vÕn sñ thu§n, hþp gia hoan. Nguy®n ngß¶i tân xuân phúc lµc vô hÕn, nhß ý cát tß¶ng."
4293,"Thi®p Chúc Tªt 7","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: Ðong cho ð¥y hÕnh phúc. Gói cho tròn lµc tài. Giæ cho mãi an khang. Chúc nåm m¾i bình an. Cä nhà ð«u sung túc."
4294,"Thi®p Chúc Tªt 8","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: Xuân này h½n hÆn m¤y xuân qua, b·i anh có em cùng chung bß¾c, trái ng÷t sum v¥y mai vàng rñc, Tªt sang së bùi th¡m duyên ta."
4295,"Ti¬u H°ng Bao (2009)","M· ra s¨ nh§n ðßþc l­ v§t Tªt."
4296,"ÐÕi H°ng Bao (2009)","M· ra s¨ nh§n ðßþc l­ v§t Tªt."
4297,"Tân Niên Ti¬u Bao","M· ra s¨ nh§n ðßþc l­ v§t Tªt giá tr¸. Chúc chß v¸ kÏ hi®p Nåm M¾i 2009 an khang th¸nh vßþng."
4298,"Tân Niên ÐÕi Bao","M· ra s¨ nh§n ðßþc l­ v§t Tªt giá tr¸. Chúc chß v¸ kÏ hi®p Nåm M¾i 2009 an khang th¸nh vßþng."
4299,"Ð¤u Trß¶ng Kim Sáng Dßþc","Chuyên dùng khi thi ð¤u, sau khi dùng có th¬ h°i phøc 2000 ði¬m th¬ lñc."
4300,"H°i Ð¤u Trß¶ng Phù","Sau khi sØ døng s¨ tr· v« ði¬m h°i sinh cüa bän thân"
4301,"Nhßþc Hi®u Tr¸ Li®u B±ng","C¤m cây b±ng Nhßþc Hi®u Tr¸ Li®u xu¯ng ð¤t, s¨ tång 200 HP m²i 2 giây, duy trì 20 giây."
4302,"Ðoän Hi®u Vô Ð¸ch Quy¬n Dø Ð¤u Trß¶ng","Sau khi sØ døng trong 10 giây, bÕn s¨ trong trÕng thái vô ð¸ch, vô hi®u hóa các loÕi công kích."
4303,"Quy¬n Dø D¸ch Chuy¬n Ð¤u Trß¶ng","Giúp d¸ch chuy¬n tÑc th¶i ðªn khu vñc lân c§n"
4304,"Xích Tinh B¯i Bao","Khi m· ra s¨ nh§n ðßþc l­ v§t."
4305,"Xuân Phong Nhß Ý","L­ v§t Tªt"
4306,"Song HÖ Lâm Môn","L­ v§t Tªt"
4307,"Quy¬n Dø Tr¸ Li®u S½ C¤p","Sau khi sØ døng s¨ h°i phøc 800 ði¬m th¬ lñc"
4308,"Quy¬n Dø Tr¸ Li®u S½ C¤p","Sau khi sØ døng s¨ h°i phøc 800 ði¬m th¬ lñc"
4309,"Quy¬n Dø Tr¸ Li®u Cao C¤p","Sau khi sØ døng s¨ h°i phøc 2000 ði¬m th¬ lñc"
4310,"Quy¬n Dø Tr¸ Li®u Cao C¤p","Sau khi sØ døng s¨ h°i phøc 2000 ði¬m th¬ lñc"
4311,"Süng V§t ÐÕi Sß L®nh Bài","Sau khi sØ døng s¨ nh§n ðßþc 1 BUFF, Khi tri®u h°i thú cßng sau khi ðßþc BUFF này thì Thu¥n Thú s¨ ðßþc ÐÕi Sß hóa phép, giúp cho ði¬m vui vë không giäm theo th¶i gian. Hi®u lñc duy trì trong 24 tiªng."
4312,"Xích Di­m Mã","Khi dùng có th¬ tri®u h°i thú cßÞi Xích Di­m Mã."
4313,"BÕch Hùng","Khi dùng có th¬ tri®u h°i thú cßÞi BÕch Hùng."
4314,"Thi®p Tình Yêu 1","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung: Trên tr¶i muôn vÕn vì sao, ðâu b¢ng sao sáng cüa ðôi chúng mình. Happy Valentine!"
4315,"Thi®p Tình Yêu 2","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung: Nªu em là con cá, anh s¨ là bi¬n cä. Nªu em là chiªc lá, anh s¨ là r×ng cây. Anh s¨ luôn bäo v® và yêu thß½ng em. Chúc Valentine vui vë!"
4316,"Thi®p Tình Yêu 3","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung: Nh¾ nhung nhßng ngÕi ngö l¶i, nhân ngày tình cüm nên m¶i g£p nhau. G£p r°i ai biªt nói sao, thôi ðành l¶i chúc ta trao thª này. Mong ai kia hi¬u ý."
4317,"Thi®p Tình Yêu 4","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung: Tüm tïm cß¶i duyên, nhìn chàng e th©n, kh¨ ðßa cái h©n, mong mình bén duyên. Ai ðó ð÷c ðßþc l¶i nh¡n hãy thì th¥m v¾i mình ð¬ ðßa cái h©n nha."
4318,"Thi®p Tình Yêu 5","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung: Không có tình yêu nào vînh cØu, chï có nhæng giây phút vînh cØu cüa tình yêu. Hãy n¡m b¡t nhæng khoänh kh¡c hÕnh phúc bên nhau ngß¶i nhé."
4319,"Hoa H°ng Tình Yêu",
4320,"Sôcôla Tình Yêu",
4321,"Mµc Công Th¥n Phù","Sau khi dùng trong vòng 1 gi¶ có th¬ làm tång g¤p ðôi ði¬m linh lñc ðÕt ðßþc khi luy®n công "
4322,"Cß¶ng Hi®u Mµc Công Th¥n Phù (x3)","Sau khi dùng trong vòng 1 gi¶ có th¬ tång ði¬m Linh Lñc thu ðßþc khi luy®n công lên 3 l¥n. "
4323,"Trung Ph¦m Linh ThÕch","Là loÕi Linh ThÕch giúp tång 10000 Linh Lñc v×a phäi sau khi sØ døng."
4324,"HÕt Gi¯ng Tình Yêu","HÕt gi¯ng chan chÑa tình yêu, sau khi dùng có th¬ tång kinh nghi®m hái thäo dßþc 100 ði¬m."
4325,"Khoáng ThÕch Tình Yêu","Khoáng thÕch chÑa tình yêu, sau khi dùng có th¬ tång kinh nghi®m khai thác qu£ng 100 ði¬m."
4326,"Thß gØi ân sß","BÑc thß gØi cho ân sß, hãy giæ c¦n th§n këo m¤t, ngß¶i s¨ bu°n lòng."
4327,"Hoán Danh Bäo Thß","V§t ph¦m chï sØ døng khi s¯ l¥n ð±i tên Thu¥n Thú vçn còn. Sau khi sØ døng, s¯ l¥n ð±i tên s¨ h°i phøc, tr· v« 3 l¥n nhß ban ð¥u."
4328,"Nhánh cây khô","V§t li®u ð¬ làm Dø Bµ Khí"
4329,"Tinh D¥u Hoa Ðào","V§t li®u ð¬ làm Dø Bµ Khí"
4330,"Thú Hoàn","V§t li®u ð¬ làm Dø Bµ Khí"
4331,"Ti¬u Khôi Th¯","LoÕi: Thu¥n Thú. SØ døng: Tri®u h°i linh thú Khôi Th¯, · trÕng thái không chiªn ð¤u có th¬ tång t¯c ðµ h°i huyªt cüa chü nhân, sau 11 c¤p s¨ có ði¬m thuµc tính, sau khi tri®u h°i có th¬ nâng cao nång lñc chü nhân"
4332,"Cß¶ng Hi®u H°i Thành Phù","Sau khi sØ døng có th¬ l§p tÑc quay v« thành hay làng g¥n nh¤t, có th¬ sØ døng ngay trong trÕng thái chiªn ð¤u."
4333,"Cß¶ng Hi®u H°i Thành Phù","Sau khi sØ døng có th¬ l§p tÑc quay v« thành hay làng g¥n nh¤t, có th¬ sØ døng ngay trong trÕng thái chiªn ð¤u."
4334,"Cß¶ng Hi®u H°i Thành Phù","Sau khi sØ døng có th¬ l§p tÑc quay v« thành hay làng g¥n nh¤t, có th¬ sØ døng ngay trong trÕng thái chiªn ð¤u."
4335,"Cß¶ng Hi®u H°i Thành Phù","Sau khi sØ døng có th¬ l§p tÑc quay v« thành hay làng g¥n nh¤t, có th¬ sØ døng ngay trong trÕng thái chiªn ð¤u."
4336,"Thi®p 8 tháng 3 (1)","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: Hãy dành 1 phút yên l£ng ð¬ l¡ng nghe nh¸p ð§p cüa trái tim, ð¬ cäm nh§n h½i th· ¤m n°ng. Nàng ½i có biªt, ta nguy®n nàng luôn · cÕnh bên."
4337,"Thi®p 8 tháng 3 (2)","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: Chúc m×ng em nhân ngày Qu¯c Tª Phø Næ. M²i sáng thÑc d§y Thành Ðô ngä nón chào, m²i bß¾c chân hoa cö phäi e th©n. 8 tháng 3 này em chính là næ vß½ng cüa t¤t cä."
4338,"Thi®p 8 tháng 3 (3)","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: GØi ti¬u muµi thân yêu 1 ðóa Kim Ngân Hoa, 1 cành ThÕch Ðiªu Lan và 1 chai Tinh D¥u Hoa Ðào. Chúc ti¬u muµi Tám Tháng Ba vui vë!"
4339,"Thi®p 8 tháng 3 (4)","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: T¤m thi®p nhö này dành t£ng hàng vÕn l¶i chúc ðªn t¤t cä ch¸ em phø næ trong Tam Gi¾i Thøc S½n. Chúc t¤t cä hÕnh phúc, xinh ð©p và may m¡n."
4340,"Thi®p 8 tháng 3 (5)","Sau khi sØ døng hãy ði«n tên ð¯i phß½ng, gØi nµi dung chúc m×ng: Mçu thân, có l¨ không mµt l¶i chúc nào có th¬ ð«n ðáp ðü t¤m lòng cüa ngß¶i. Nhân ngày 8 tháng 3 hài nhi xin gØi mçu thân 3 chæ 'Con yêu m©' b¢ng t¤t cä lòng yêu thß½ng và kính mªn."
4341,"Ti¬u Bäo ThÕch Bao","L­ hµp chÑa ðñng v§t ph¦m quý. G°m: 3 Ti¬u Hoành Bäo ThÕch, 6 Ti¬u Quang Bäo ThÕch, 6 Ng÷c Løc Bäo ThÕch."
4342,"Trung Bäo ThÕch Bao","L­ hµp chÑa ðñng v§t ph¦m quý. G°m: 2 Trung Hoành Bäo ThÕch, 1 ÐÕi Hoành Bäo ThÕch , 4 Trung Quang Bäo ThÕch, 2 ÐÕi Quang Bäo ThÕch."
4343,"ÐÕi Bäo ThÕch Bao","L­ hµp chÑa ðñng v§t ph¦m quý. G°m: 10 Thái Tinh, 2 Kim Thái Thái Tinh, 5 Tam Gi¾i Truy Nã L®nh, 5 Tri®u H°i Linh ThÕch."
4344,"Miêu Nhãn ThÕch","V§t ph¦m nhi®m vø"
4345,"Tân Thü Ti¬u Bao","V§t ph¦m nhi®m vø Tân Thü"
4346,"Chï Ðö","Thu th§p Chï Ðö ð¬ tham gia sñ ki®n"
4347,"H°i Huyªt Chï Quy¬n","Trong 15 giây h°i phøc 450 ði¬m th¬ lñc, có th¬ sØ døng trong lúc chiªn ð¤u. Th¶i gian ch¶ là 15 giây."
4348,"H°i Ma Chï Quy¬n","Trong 15 giây h°i phøc 675 ði¬m pháp lñc, có th¬ sØ døng trong lúc chiªn ð¤u. Th¶i gian ch¶ là 15 giây."
4349,"H°i Linh Chï Quy¬n","Sau khi sØ døng s¨ nh§n ðßþc 2500 ði¬m linh lñc."
4350,"Hoa H°ng Gi¾i Chï","Gi¾i chï chÑa ðñng sÑc mÕnh cüa hoa h°ng quyªn rû."
4351,"Kinh Nghi®m Th¥n Ðan","Trong 30 phút tång 30% ði¬m kinh nghi®m, m²i ngày chï nh§n lãnh 1 l¥n."
4352,"Tín V§t","Tín v§t cüa nhæng ðÑa bé b¸ giam giæ."
4353,"Phong „n","Phù chú có khä nång phong ¤n"
4354,"D¸ Linh Biªn Thân B±ng","B¤t ng¶ ðªn t×ng phút giây."
4355,"MÛ Næ Biªn Thân B±ng","B¤t ng¶ ðªn t×ng phút giây."
4356,"MÛ Nam Biªn Thân B±ng","B¤t ng¶ ðªn t×ng phút giây."
4357,"MÛ Nam Biªn Thân B±ng","B¤t ng¶ ðªn t×ng phút giây."
4358,"Khä Ái Biªn Thân B±ng","B¤t ng¶ ðªn t×ng phút giây."
4359,"MÛ Næ Biªn Thân B±ng","B¤t ng¶ ðªn t×ng phút giây."
4360,"Khä Ái Biªn Thân B±ng","B¤t ng¶ ðªn t×ng phút giây."
4361,"Búp Bê",
4362,"Y Phøc Cüa Hài Ð°ng",
4363,"Pháp Bäo C± Quái",
4364,"T½ Løa",
4365,"C± V§t",
4366,"Châu Báu",
4367,"Nguy®t Long Quä",
4368,"CØu T¥ng Tháp",
4369,"XÕ Hß½ng",
4370,"XÕ Nhøc",
4371,"Dã Quä",
4372,"Chiêm Tinh Thu§t Quy¬n HÕ",
4373,"Chai Thüy Tinh",
4374,"Ng÷c C¦m",
4375,"Xà Huyªt",
4376,"CØu S¡c Lµc Giác",
4377,"Danh Sách Liên LÕc",
4378,"Phá Thích Thü Dø",
4379,"Nguy®t Long C± Tích",
4380,"H°i Âm ThÕch","H°i Âm ThÕch cüa BÕch Vân ÐÕi Sß"
4381,"H°i Âm ThÕch","H°i Âm ThÕch cüa Thông Tý Th¥n Viên Lý Ninh"
4382,"H°i Âm ThÕch","H°i Âm ThÕch cüa Xan Hà ÐÕi Sß"
4383,"H°i Âm ThÕch","H°i Âm ThÕch cüa Truy Vân Lão Ông BÕch C¯c D§t"
4384,"H°i Âm ThÕch","H°i Âm ThÕch cüa Bách C¥m ÐÕo Nhân Công Dã Hoàng"
4385,"Dao Ngôn Thß Quy¬n",
4386,"Cam Lµ",
4387,"Linh Chi",
4388,"Thª Thân Thäo Nhân",
4389,"Chiêm Tinh Thu§t Quy¬n Thßþng",
4390,"Chiêm Tinh Thu§t Quy¬n Trung",
4391,"Mänh Tinh Tßþng Ð°",
4392,"Thúy Ng÷c Thoa",
4393,"C± Tích Dßþc Ði¬n",
4394,"Xích Trùng",
4395,"Khoáng Hùng Hoàng",
4396,"Phiên Phúc Huyªt",
4397,"Ngân H° Ðµng Phân Trang",
4398,"C± Tích B¸ Ðánh M¤t",
4399,"Kinh Thß",
4400,"Ni®m Châu",
4401,"Chân Nguyên H° Lô",
4402,"Ma Tinh",
4403,"Thiên Nguyên",
4404,"Phi Thiên Bäo Ðao",
4405,"Ð¸a Linh Quä",
4406,"Linh Châu",
4407,"Trß¶ng Thanh Mµc",
4408,"Nguyên Th¥n",
4409,"Huy«n Höa",
4410,"Lang H°n",
4411,"Höa Châu",
4412,"Thüy Châu",
4413,"Mµc C½",
4414,"Kim C½",
4415,"Bá Vß½ng Hoàn","Gây hôn mê s¯ ðông trong 20 giây, b¸ t¤n công s¨ tïnh lÕi."
4417,"XÕ Hß½ng Tuyªt Ng÷c Cao",
4418,"XÕ Hß½ng H¡c Ng÷c Cao","Tång 2000 ði¬m phòng ngñ v§t lý."
4419,"Lßþng Ngân Ðài Siêu C¤p",
4420,"Hoa Lµ Thüy","LoÕi nß¾c hoa th½m phÑc mà næ nhi nào cûng yêu thích"
4421,"Th¥n KÏ H°ng Chï Bao","Khi m· ra s¨ ngçu nhiên nh§n ðßþc 1 loÕi Chï Quy¬n"
5401,"Công Thành L®nh KÏ","Là n½i h°i sinh cüa bang hµi công thành, s¨ ðßþc bang chü ð£t tÕi khu vñc Huyªt Th¥n Chiªn. Công Thành L®nh KÏ có th¬ b¸ ð¯i thü phá hüy. Các bang hµi c¥n phäi bäo v® c¦n th§n."
10000,"ThØ - KÛ nång 1","ThØ - KÛ nång 1"
10001,"ThØ - KÛ nång 2","ThØ - KÛ nång 2"
10002,"ThØ - KÛ nång 3","ThØ - KÛ nång 3"
10003,"ThØ - KÛ nång 4","ThØ - KÛ nång 4"
10004,"ThØ - KÛ nång 5","ThØ - KÛ nång 5"
10005,"Th¥n Hành Ngoa","Th¥n Hành Ngoa"
10006,"ThØ - Ti«m nång 1","ThØ - Ti«m nång 1"
11111,MCash,
11112,"ÐÕo cø bao",
11113,"ÐÕo cø bao","ÐÕo cø bao"
11114,"Bµ tình thß½ng kÏ di®u",
11115,"Ph¥n thß·ng ð¤u trß¶ng","Ph¥n thß·ng nh§n ðßþc m²i tu¥n · ð¤u trß¶ng."
4422,"Mê H°n Tán",
4423,"Løc Løc Chân Nguyên H° Lô NhÕn Ph¦m",
4424,"Thiên Môn Pháp Bäo",
4425,"Phiên Ð¦u LÕc Næu Ðän","Ngçu nhiên nh§n ðßþc mµt g§y biªn thân."
4426,"Lánh LoÕi Biªn Thân B±ng",
4427,"Cß¶ng Lñc H°i Huyªt Dßþc T¬ c¤p 1","Dßþc ph¦m thßþng hÕng, trong 15 giây h°i phøc 150 ði¬m th¬ lñc, có th¬ sØ døng trong lúc chiªn ð¤u, th¶i gian ch¶ 15 giây."
4428,"Cß¶ng Lñc H°i Huyªt Dßþc T¬ c¤p 2","Dßþc ph¦m thßþng hÕng, trong 15 giây h°i phøc 450 ði¬m th¬ lñc, có th¬ sØ døng trong lúc chiªn ð¤u, th¶i gian ch¶ 15 giây."
4429,"Hoàn H°n Ðan","Trøc xu¤t h°n phách yêu khí ra khöi c½ th¬."
4430,"Thâm Tâm Hoàn","Dßþc ph¦m thß·ng kinh nghi®m, sau khi dùng s¨ nh§n ðßþc ph¥n thß·ng kinh nghi®m dùng 1 l¥n."
4431,"Tïnh Th¥n Hoàn","Dßþc ph¦m thß·ng linh lñc, sau khi dùng s¨ nh§n ðßþc ph¥n thß·ng linh lñc dùng 1 l¥n."
4432,"TrÑng May M¡n","Sau khi dùng s¨ ngçu nhiên nh§n ðßþc v§t ph¦m t£ng."
4433,"TrÑng May M¡n","Sau khi dùng s¨ ngçu nhiên nh§n ðßþc v§t ph¦m t£ng."
4434,"TrÑng May M¡n","Sau khi dùng s¨ ngçu nhiên nh§n ðßþc v§t ph¦m t£ng."
4435,"TrÑng May M¡n","Sau khi dùng s¨ ngçu nhiên nh§n ðßþc v§t ph¦m t£ng."
4436,"TrÑng May M¡n","Sau khi dùng s¨ ngçu nhiên nh§n ðßþc v§t ph¦m t£ng."
4437,"TrÑng May M¡n","Sau khi dùng s¨ ngçu nhiên nh§n ðßþc v§t ph¦m t£ng."
4438,"TrÑng May M¡n","Sau khi dùng s¨ ngçu nhiên nh§n ðßþc v§t ph¦m t£ng."
4439,"TrÑng May M¡n","Sau khi dùng s¨ ngçu nhiên nh§n ðßþc v§t ph¦m t£ng."
4440,"Trß¶ng Hi®u Kim Cß½ng Ðan","Ðan dßþc tång 100 + 20% ði¬m phòng ngñ v§t lý. M²i viên có hi®u lñc trong 60 phút."
4441,"Trß¶ng Hi®u Dßþc Sß Ðan","Ðan dßþc tång 100 + 20% gi¾i hÕn sinh m®nh. M²i viên có hi®u lñc trong 60 phút."
4442,"Tinh Linh Kh¦u Lß½ng","Cho Thu¥n Thú ån tinh linh, tång 5 ði¬m trung thành cüa Thu¥n Thú, cÑ 10 phút giäm ði 1 ði¬m trung thành."
4443,"Cß¶ng Lñc H°i Huyªt Dßþc T¬ c¤p 2","Dßþc ph¦m thßþng hÕng, trong 15 giây h°i phøc 450 ði¬m th¬ lñc, có th¬ sØ døng trong lúc chiªn ð¤u, th¶i gian ch¶ 15 giây."
4444,"Thanh Linh ÐÕo Bào",
4445,"Khôi B¯ Tång Y",
4446,"Tß¶ng Vi Tr×u Sam",
4447,"Lam Ði«n Hµ Giáp",
4448,"S½n Tß¾c Khinh Sam",
4449,"Thanh Linh ÐÕo Bào",
4450,"Khôi B¯ Tång Y",
4451,"Tß¶ng Vi Tr×u Sam",
4452,"Lam Ði«n Hµ Giáp",
4453,"S½n Tß¾c Khinh Sam",
4454,"Ngßng Bích Nhai Tiên Ðan","Mµt loÕi nguyên li®u chª tÕo ma thÕch."
4455,"Cß¶ng ÐÕo Châu Bäo","Mµt loÕi nguyên li®u chª tÕo ma thÕch."
4456,"Bách Ðµc Chung","Mµt loÕi nguyên li®u chª tÕo ma thÕch."
4457,"Tr× Ma Toái Phiªn","Mµt loÕi nguyên li®u chª tÕo ma thÕch."
4458,"Phích Tà Phù Chú ","Mµt loÕi nguyên li®u chª tÕo ma thÕch."
4459,"H¡c Ni®m Châu","Mµt loÕi nguyên li®u chª tÕo ma thÕch."
4460,"Hû Thñc Chüng TØ ","Mµt loÕi nguyên li®u chª tÕo ma thÕch."
4461,"Phá Toái Xá Lþi","Mµt loÕi nguyên li®u chª tÕo ma thÕch."
4462,"Túi Tinh Linh Thu¥n Thú",
4463,"Th¤t S¡c Thu¥n Bäo ThÕch","Sau khi dùng có 50% c½ hµi chuy¬n ð±i Thiên Thanh Pháp Bäo thành Hoàng Kim Pháp Bäo. Mµt ph¥n thuµc tính cüa pháp bäo g¯c ðßþc bäo lßu, bao g°m ðÆng c¤p pháp bäo, linh lñc, trÕng thái khóa ð¸nh và gi¾i hÕn th¶i gian. Nhæng thuµc tính còn lÕi ngçu nhiên theo h® th¯ng và ðÆng c¤p khäm nÕm s¨ ngçu nhiên giäm 2 c¤p tr· lên sau khi chuy¬n ð±i. V¾i mÑc giäm t¯i ða, pháp bäo s¨ tr· thành pháp bäo bình thß¶ng, +0."
4464,"Siêu C¤p Thành Kim B±ng","V§t li®u kích hoÕt Th¤t S¡c Bäo ThÕch."
