321,增强怒雷轰,3,1,,2,5,10,"PartyDPS(MWLev(301),3)*1/3*0.85",,1,,301,0,,,WeaponType=5,,1,0,1,,,,,300,,,,,,,,,,,,,15000-SkillLevel(321)*1000,1000,,0,1000,,,,,,,4,,,,AddEffect(31),,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,ic_skill_bskill01,,,,,,,,,,,skill13,eff_b_skill01_start,root,,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill01,,root,1,,
322,增强紫云殇,3,1,,2,5,10,"PartyDPS(MWLev(302),3)*1.5/3*0.85",,1,,302,0,,,WeaponType=5,,2,0,1,,,,,300,,1500-SkillLevel(322)*100,,,,,,,,,,,,,,0,1000,,,,,,,4,,,,,,1500,DmgMin(ActorDPS*1.5);DmgMax(ActorDPS*1.5),,ic_bskill02,,,,,skill02_pre,,,eff_b_skill02;eff_b_skill02;eff_b_skill02,Blink0a;Blink0b;Blink0c,eff_b_wait,skill02,,,,,,,,eff_b_skill02_path,eff_b_skill02;eff_b_skill02;eff_b_skill02,Blink0a;Blink0b;Blink0c,1,,,,,,,,,,,,,2,eff_hit_thund,,,1,,
323,增强玄光斩,3,1,,2,5,10,"PartyDPS(MWLev(303),3)*3/3*0.85",,1,,303,0,,,WeaponType=5,,2,0,1,,,,,300,,3000-SkillLevel(323)*200,,,,,,,,,,,,,,0,1000,,,,,,,4,,,,,,3000,DmgMin(ActorDPS*3);DmgMax(ActorDPS*3),,ic_skill_bskill03,,,,,skill02_pre,,,eff_b_skill03;eff_b_skill03;eff_b_skill03,Blink0a;Blink0b;Blink0c,eff_b_wait,skill02,,,,,,,,eff_b_skill02_path,eff_b_skill03;eff_b_skill03;eff_b_skill03,Blink0a;Blink0b;Blink0c,1,,,,,,,,,,,,,2,eff_hit_skill,,,1,,
324,增强激电缠,3,1,,2,5,20,"PartyDPS(MWLev(304),3)*3/3*0.85",,1,,304,0,,,WeaponType=5,,3,0,1,,,,,220,,,,,,"AddEffect(43,50+SelfSkillLevel(324)*5)",3000,6,,,,,1500,1000,,0,1000,,,,,,,4,,,,,,500,DmgMin(ActorDPS*0.5);DmgMax(ActorDPS*0.5),,ic_bskill04,,,,,,,,,,,skill04_start,,,eff_b_skill04_path_start,,,,,,,,,1,100,eff_b_skill04_path_keep,skill04_keep,eff_b_skill04_keep,"Bip_pb01 L Hand",1,skill04_end,,,eff_b_skill04_path_end,1,3,eff_b_skill04_start,,,1,,
325,增强电系伤害,3,1,,2,5,10,,,1,,,,,"AddDmgRate(4,SkillLevel(325)*2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,ic_skille01,,,,,,,,,,,skill04_start,,,eff_b_skill04_path_start,,,,,,,,,1,100,eff_b_skill04_path_keep,skill04_keep,eff_b_skill04_keep,"Bip_pb01 L Hand",1,skill04_end,,,eff_b_skill04_path_end,1,3,eff_b_skill04_start,,,1,,
326,增强电系爆击率,3,1,,2,5,10,,,1,,,,,"AddDeltaCriticalRate(4,SkillLevel(326)*0.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,ic_skille03,,,,,,,,,,,skill04_start,,,eff_b_skill04_path_start,,,,,,,,,1,100,eff_b_skill04_path_keep,skill04_keep,eff_b_skill04_keep,"Bip_pb01 L Hand",1,skill04_end,,,eff_b_skill04_path_end,1,3,eff_b_skill04_start,,,1,,
327,增强电系爆击伤害,3,1,,2,5,10,,,1,,,,,"AddDeltaCriticalDmg(4,SkillLevel(327)*0.1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,ic_skille02,,,,,,,,,,,skill04_start,,,eff_b_skill04_path_start,,,,,,,,,1,100,eff_b_skill04_path_keep,skill04_keep,eff_b_skill04_keep,"Bip_pb01 L Hand",1,skill04_end,,,eff_b_skill04_path_end,1,3,eff_b_skill04_start,,,1,,
331,增强白莲魂,3,1,,2,5,10,"PartyDPS(MWLev(305),3)*1.5/3",,1,,305,0,,,WeaponType=6,,2,0,1,,,,,300,,1500,,,,,,,,,,,,,,0,1000,,,,,,,5,,,,,,1500,DmgMin(ActorDPS*1.5)*(1+SkillLevel(331)*0.06);DmgMax(ActorDPS*1.5)*(1+SkillLevel(331)*0.06),,ic_skill_bskill05,,,,,skill02_pre,,,eff_b_skill05;eff_b_skill05;eff_b_skill05,Blink0a;Blink0b;Blink0c,eff_b_skill07_pre_path,skill02,,,,,,,,eff_b_skill07_path,eff_b_skill05;eff_b_skill05;eff_b_skill05,Blink0a;Blink0b;Blink0c,1,,,,,,,,,,,,,2,eff_hit_budd_w,,,1,,
332,增强金莲符,3,1,,2,5,10,"PartyDPS(MWLev(306),3)*2/3",,1,,306,0,,,WeaponType=6,,1,0,1,,,,,300,,,,,,,,,,,,,10000,1000,,0,1000,,,,,,,5,,,,"AddEffect(34,-(SelfActorDPS*2/5));AddEffect(33,SelfActorDPS*0.2*(1+SelfSkillLevel(332)*0.2)+1)",,600,,,ic_bskill06,,,,,,,,,,,attack,,,,,,,,eff_b_skill06_path,eff_b_skill06;eff_b_skill06;eff_b_skill06,Blink0a;Blink0b;Blink0c,1,,,,,,,,,,,,,2,eff_hit_budd,,,1,,
333,增强青莲光,3,1,,2,5,10,"PartyDPS(MWLev(307),3)*3/3*(1-SkillLevel(333)*0.05)",,1,,307,0,,,WeaponType=6,,2,0,1,,,,,300,,3000,,,,,,,,,,,,,,0,1000,,,,,,,5,,,,,,3000,DmgMin(ActorDPS*3);DmgMax(ActorDPS*3),,ic_bskill07,,,,,skill02_pre,,,eff_b_skill07;eff_b_skill07;eff_b_skill07,Blink0a;Blink0b;Blink0c,eff_b_skill07_pre_path,skill02,,,,,,,,eff_b_skill07_path,eff_b_skill07;eff_b_skill07;eff_b_skill07,Blink0a;Blink0b;Blink0c,1,,,,,,,,,,,,,2,eff_hit_budd_b,,,1,,
334,增强红莲华,3,1,,2,5,15,"PartyDPS(MWLev(308),3)*2/3",,1,,308,0,,,WeaponType=6,,3,0,1,,,,,300,,,,,,,2500,5,,,"AbsorbMp(PartyDPS(MWLev(308),3)*3/5,0.5)",,1500,1000,,0,1000,,SkillLevel(334)*10/100.0,,,,,5,,,,,1,500,,,ic_skill_bskill08,,,,,,,,,,,skill04_start,eff_b_skill08_start,"Bip_pb01 L Hand",eff_b_skill04_path_start,,,,,,,,,1,100,eff_b_skill04_path_keep,skill04_keep,eff_b_skill08_keep,"Bip_pb01 L Hand",1,skill04_end,,,eff_b_skill04_path_end,1,3,eff_b_skill08_start,,,1,,
335,增强佛法伤害,3,1,,2,5,10,,,1,,,,,"AddDmgRate(5,SkillLevel(335)*2)",,,,0,,,,,,220,,,,,,,3000,6,,,,,1500,1000,,0,1000,,,,,,,,,,,,,,,,ic_skillb01,,,,,,,,,,,skill04_start,,,eff_b_skill04_path_start,,,,,,,,,1,100,eff_b_skill04_path_keep,skill04_keep,eff_b_skill04_keep,"Bip_pb01 L Hand",1,skill04_end,,,eff_b_skill04_path_end,1,3,eff_b_skill04_start,,,1,,
336,增强佛法爆击率,3,1,,2,5,10,,,1,,,,,"AddDeltaCriticalRate(5,SkillLevel(336)*0.01)",,,,0,,,,,,220,,,,,,,3000,6,,,,,1500,1000,,0,1000,,,,,,,,,,,,,,,,ic_skillb03,,,,,,,,,,,skill04_start,,,eff_b_skill04_path_start,,,,,,,,,1,100,eff_b_skill04_path_keep,skill04_keep,eff_b_skill04_keep,"Bip_pb01 L Hand",1,skill04_end,,,eff_b_skill04_path_end,1,3,eff_b_skill04_start,,,1,,
337,增强佛法爆击伤害,3,1,,2,5,10,,,1,,,,,"AddDeltaCriticalDmg(5,SkillLevel(337)*0.1)",,,,0,,,,,,220,,,,,,,3000,6,,,,,1500,1000,,0,1000,,,,,,,,,,,,,,,,ic_skillb02,,,,,,,,,,,skill04_start,,,eff_b_skill04_path_start,,,,,,,,,1,100,eff_b_skill04_path_keep,skill04_keep,eff_b_skill04_keep,"Bip_pb01 L Hand",1,skill04_end,,,eff_b_skill04_path_end,1,3,eff_b_skill04_start,,,1,,
341,增强岐黄诀,3,1,,2,5,0,(HealPS(MWLev(309))*1.5+20)/4,,1,,309,0,,,,,2,1,1,,1,,,250,,1500,,,,,,,,,,,0,0,,0,1000,,,,,,,,,,,"AddHp((HealPS(SelfMWLev(309))*1.5+20)*(1+SelfSkillLevel(341)*0.06)+SelfUltraHeal,1)",,0,,,ic_skill_bskill09,,,,,skill09_pre,eff_b_skill09_pre,"Bip_pb01 R Hand",,,,skill09,,,,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill09,,,1,,
342,增强生津诀,3,1,,2,5,0,(HealPS(MWLev(310))*1.5+20)/4,,1,,310,0,,,,,1,1,1,,1,,,300,,,,,,,,,,,,,1500,1000,,0,1000,,,,,,,,,,,"AddEffect(35,((HealPS(SelfMWLev(310))*1.5+20)*(1+SelfSkillLevel(342)*0.06)+SelfUltraHeal)/5)",,0,,,ic_skill_bskill10,,,,,,,,,,,skill10,,,,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill10,,,1,,
343,增强往生诀,3,1,,2,5,0,"PartyHP(MWLev(311),3)*0.3",,1,,311,0,,,IsAttackState=0,,2,1,3,,7,,,150,,5000-SkillLevel(343)*600,,,,,,,,,,,,1000,,0,1000,,,,,,,,,,,"Revive;AddHp(PartyHP(SelfMWLev(311),3)*0.3)",,0,,,ic_skill_bskill11,,,,,skill11_pre,eff_b_skill11_pre,"Bip_pb01 L Hand",,,,skill11,eff_b_skill11_start,root,,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill11,,,1,,
344,增强搜魂针,3,1,,2,5,0,"PartyDPS(MWLev(312),3)*3/3*(1-SkillLevel(344)*0.05)",,1,,312,0,,,,,3,0,1,IsNpc=1,,1,,220,,,,,,,3000,6,,,,,1500,1000,,0,1000,,,,,,,,,,,,,500,"DmgMin(PartyDPS(MWLev(312),3)*0.9);DmgMax(PartyDPS(MWLev(312),3)*0.9)",,ic_skill_bskill12,,,,,,,,,,,skill12_start,eff_b_skill12_start,,,,,,,,,,,1,100,,skill12_keep,eff_b_skill12_keep,"Bip_pb01 R Hand",1,skill12_end,,,eff_b_skill04_path_end,1,3,eff_b_skill04_start,,,1,,
345,增强醒神针,3,1,,2,5,0,"PartyDPS(MWLev(313),3)/3",,1,,313,0,,,,,1,1,0,,,,,300,,,,,,,,,,,,,1500,1000,,0,1000,,,,,,,,,,RemoveSpecialEffects(12),,,0,,,ic_skill_bskill13,,,,,,,,,,,skill13,,,,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill13,,root,1,,
346,增强元阳针,3,1,,2,5,0,"PartyHP(MWLev(314),3)*0.15/4",,1,,314,0,,,,,1,1,1,,,,,200,,,,,,,,,,,,,1500,1000,,0,1000,,,,,,,,,,,"AddEffect(36,PartyHP(Min(SelfMWLev(314),Level+3),3)*(0.15+SelfSkillLevel(346)*0.02))",,0,0,,ic_skill_bskill14,,,,,,,,,,,skill14,,,,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill14,,,1,,
347,增强紫云黯,3,1,,2,5,0,"PartyDPS(MWLev(315),3)*1.5/3",,1,,315,0,,,,,1,0,1,,,,,300,,1000,,,,,,,,,,,15000-SkillLevel(347)*1000,1000,,0,1000,,,,,,,,,,,AddEffect(37),,1000,"DmgMin(PartyDPS(MWLev(315),3)*1.8);DmgMax(PartyDPS(MWLev(315),3)*1.8)",,ic_skill_bskill15,,,,,,,,,,,skill15,,,,,,,,,,,,,,,,,,,,,,,,5,eff_hit_skill,,,1,,
348,增强紫烟幛,3,1,,2,5,0,"PartyDPS(MWLev(316),3)*1.5/3",,1,,316,0,,,,,1,0,1,IsPet=1,,,,300,,1000,,,,,,,,,,,15000,1000,,0,1000,,,,,,,,,,,"AddEffect(38);AddEffect(39,-PartyDPS(SelfMWLev(316),3)*4*SelfSkillLevel(348)*0.2)",,1000,"DmgMin(PartyDPS(MWLev(316),3)*4.5);DmgMax(PartyDPS(MWLev(316),3)*4.5)",,ic_skill_bskill16,,,,,,,,,,,skill16,eff_b_skill16_start,"Bip_pb01 L Hand",,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill16,,,1,,
349,增强紫雷劲,3,1,,2,5,0,"PartyDPS(MWLev(317),3)*3/2",,1,,317,0,,,,,2,0,1,,,,,300,,2000,,,,,,,,,,,10000,1000,,0,1000,,,,,,,,,,,"AddEffect(40,-(SelfActorDPS*3/5*(1+SelfSkillLevel(349)*0.05)+1))",,600,,,ic_skill_bskill17,,,,,,,,,,,skill17,,,,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill17,,root,1,,
350,增强紫晶劫,3,1,,2,5,0,"PartyDPS(MWLev(318),3)*2",,1,,318,0,,,,,1,1,1,,,,,200,,3000,,,,,,,,,,,300000,1000,,0,1000,,,,,,,,,,,"AddEffect(41,SelfMWLev(318)*0.5+SelfSkillLevel(350)*4)",,,,,ic_skill_bskill18,,,,,skill18_pre,eff_b_skill18_pre,root,,,,skill18,eff_b_skill18_start,,,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill18,,,1,,
351,增强紫晶壁,3,1,,2,5,0,"PartyDPS(MWLev(319),3)",,1,,319,0,,,,,1,1,1,,1,,,300,,,,,,,,,,,,,60*1000,1000,,0,1000,,,,,,,,,,,"AddEffect(42,PartyDPS(SelfMWLev(319),3)*4*(1+SelfSkillLevel(351)*0.06))",,,,,ic_skill_bskill19,,,,,,,,,,,skill19,eff_b_skill19_start,,,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill19,,,1,,
361,沉默,3,,,2,1,60,WeaponLevel*5,,0,,,,,,,,2,0,0,,,,,200,150,1000,,,,,,,,,,,300000,1000,,0,1000,,,,,,,,,,,,,,,,ic_skill_bskill18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
362,复苏,3,,,2,1,60,"PartyDPS(MWLev(362),3)",,0,,,,,,,,1,1,0,,,,,300,,,,,,,,,,,,,180000,1000,,0,1000,,,,,,,,,,,,,,,,ic_skill_bskill19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
363,风暴,3,,,2,1,60,WeaponLevel*5,,0,,,,,,,,2,1,1,,,,,200,0,0,,,,,,,,,,,300000,1000,,0,1000,,,,,,,,,,,"AddEffect(44,PartyDPS(SelfMWLev(305),3)*0.5)",,,,,ic_skill_bskill18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
364,坚韧,3,,,2,1,60,"PartyDPS(MWLev(364),3)",,0,,,,,,,,1,1,0,,,,,300,,,,,,,,,,,,,120000,1000,,0,1000,,,,,,,,,,,"AddEffect(42,PartyDPS(SelfMWLev(364),3)*2)",,,,,ic_skill_bskill19,,,,,,,,,,,skill19,eff_b_skill19_start,,,,,,,,,,,,,,,,,,,,,,,5,eff_b_skill19,,,1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,修罗·忍,1,,,2,,0,40,,,,,,,,WeaponType=3,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,5,,,AddPoints(1),,,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,ic_fskill01,,,,,,,,,,,skill01,eff_f_skill01,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_yellow,,,1,,
402,修罗·爆,1,,,2,,0,20,,,,,,,,"WeaponType=3 & Points>0",,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,1,5,,,,,,0,BaseDmg*(0+Points)+DmgMin(ActorDPS*(0+Points));BaseDmg*(0+Points)+DmgMax(ActorDPS*(0+Points)),,ic_fskill02,,,,,,,,,,,skill02,eff_f_skill02,root,,,,,,,,,,,,,,,,,,,,,,0,eff_f_skill02_hit,,,1,,
403,修罗·破,1,,,2,,15,30,,,,,,,,"WeaponType=3 & Points>0",,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,1,5,,,,"AddEffect(401,SelfPoints)",,1000,DmgMin(ActorDPS*1.1);DmgMax(ActorDPS*1.1),,ic_skill_fskill03,,,,,,,,,,,skill03,eff_f_skill03,root,,,,,,,,,,,,,,,,,,,,,,0,eff_f_skill03_hit,,root,1,,
404,修罗·隐,1,,,2,,25,60,,,,,,,,WeaponType=3,,1,0,1,IsBack=1,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,5,,,AddPoints(1),,,1000,DmgMin(ActorDPS*2);DmgMax(ActorDPS*2),,ic_skill_fskill04,,,,,,,,,,,skill04,eff_f_skill04,root,,,,,,,,,,,,,,,,,,,,,,0,eff_f_skill04_hit,,ground,1,,
405,修罗·定,1,,,2,,7,50,,,,,,,,WeaponType=3,,1,0,1,,,,,200,,,,,,,,,,,,,15000,1000,,500,1000,,,,,,,5,,,,AddEffect(402),,1000,DmgMin(ActorDPS*1.2);DmgMax(ActorDPS*1.2),,ic_skill_fskill05,,,,,,,,,,,skill05,eff_f_skill05_start,root,,eff_f_skill05,1,600;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_yellow,,,1,,
411,寂灭·穿云,1,,,2,,5,20,,,,,,,,WeaponType=4,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,1,,,,,,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,ic_fskill06,,,,,,,,,,,skill01,eff_f_skill06,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
412,寂灭·伏魔,1,,,2,,10,40,,,,,,,,WeaponType=4,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,1,,,,"AddHate(SelfID,SelfActorDPS*2) ",,1000,DmgMin(ActorDPS*2);DmgMax(ActorDPS*2),,ic_skill_fskill07,,,,,,,,,,,skill03,eff_f_skill07,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_fire,,,1,,
413,寂灭·破甲,1,,,2,,20,60,,,,,,,,WeaponType=4,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,1,,,,"AddEffect(412,DRRToArmor(0.1,SelfMWLev(413)))",,1000,DmgMin(ActorDPS*1.2);DmgMax(ActorDPS*1.2),,ic_skill_fskill08,,,,,,,,,,,skill08,eff_f_skill08,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_fire,,,1,,
414,寂灭·焚心,1,,,2,,5,60,,,,,,,,WeaponType=4,,1,0,1,,,,3,40,150,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,1,,,,"AddEffect(411,SelfActorDPS*2.5/5+1)",,0,DmgMin(ActorDPS*0.5);DmgMax(ActorDPS*0.5),,ic_fskill09,,,,,,,,,,,skill09,eff_f_skill09,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_fire,,,1,,
415,寂灭·大悲,1,,,2,,30,40,,,,,,,,WeaponType=4,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,1,,,,"AddEffect(413,SelfActorDPS*0.25+1)",,1000,DmgMin(ActorDPS*0.8);DmgMax(ActorDPS*0.8),,ic_skill_fskill10,,,,,,,,,,,skill02,eff_f_skill10,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_fire,,,1,,
421,大力金刚,1,,,2,,0,0,,,,,,,,,,1,0,0,,,,5,40,120,,,,,,,,,,,,190000,1000,,1000,1000,,,,,,,5,,,,AddEffect(421),,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,ic_skill_fskill11,,,,,,,,,,,skill11,eff_f_skill11,root,,,,,eff_slit,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
422,金刚不坏,1,,,2,,0,0,,,,,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,180000,1000,,1000,1000,,,,,,,6,,,,"AddEffect(422,PartyDPS(SelfMWLev(422),1)*2.5)",,,,,ic_skill_fskill12,,,,,,,,,,,skill12,eff_f_skill12_start,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
423,心灯,1,,,2,,0,0,,,,,,,,,,1,0,2,,,,,200,200,,,,,,,,,,,,180000,1000,,1000,1000,,,,,,,1,,,,"AddUnderlingNpc(1002,425)",,,,,ic_skill_fskill13,,,,,,,,,,,skill13,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
424,心火,1,,,2,,0,0,,,,,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,30000,1000,,1000,1000,,,,,,,1,,,,"AddEffect(423,PartyDPS(SelfMWLev(424),1)*1)",,,,,ic_skill_fskill14,,,,,,,,,,,skill12,eff_f_skill14,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
425,防字诀,1,,,2,,0,0,,,,,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,30000,1000,,1000,1000,,,,,,,1,,,,"AddEffect(424,PartyHP(SelfMWLev(425),1)*0.8)",,,,,ic_skill_fskill15,,,,,,,,,,,skill13,eff_f_skill15,root,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
426,破字诀,1,,,2,,0,0,,,,,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,30000,1000,,1000,1000,,,,,,,1,,,RemoveSpecialEffects(14),,,,,1,ic_skill_fskill16,,,,,,,,,,,skill12,eff_f_skill16,root,,,,,,,,,,,,,,,,,,,,,,5,,,,1,,
427,慈悲,1,,,2,,0,0,,,,,,,,,,1,1,0,,,,,40,,,,,,,,,,,,,30000,1000,,1000,1000,,,,,,,1,,,"AddEffect(427,PartyDPS(SelfMWLev(427),1)*0.25)",,,,,,ic_skill_fskill17,,,,,,,,,,,skill13,eff_f_skill17,root,,,,,,,,,,,,,,,,,,,,,,5,eff_f_skill17,,root,1,,
428,舍身,1,,,2,,0,0,,,,,,,,,,1,0,0,,,,5,40,150,,,,,,,,,,,,180000,1000,,1000,1000,,,,,,,1,,,,"AddEffect(428,SelfID)",,,,,ic_skill_fskill18,,,,,,,,,,,skill13,eff_f_skill18,root,,,,,,,,,,,,,,,,,,,,,,5,eff_f_skill18,,root,1,,
431,增强修罗·忍,1,1,,2,5,10,40-SkillLevel(431)*2,,1,,401,0,,,WeaponType=3,,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,,5,,,AddPoints(1),,,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,ic_fskill01,,,,,,,,,,,skill01,eff_f_skill01,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
432,增强修罗·爆,1,1,,2,5,10,20,,1,,402,0,,,"WeaponType=3 & Points>0",,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,1,5,,,,,,0,(1+SkillLevel(432)*0.03)*(BaseDmg*(0+Points)+DmgMin(ActorDPS*(0+Points)));(1+SkillLevel(432)*0.03)*(BaseDmg*(0+Points)+DmgMax(ActorDPS*(0+Points))),,ic_fskill02,,,,,,,,,,,skill02,eff_f_skill02,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_budd,,,1,,
433,增强修罗·破,1,1,,2,5,15,30,,1,,403,0,,,"WeaponType=3 & Points>0",,1,0,1,,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,,,,1,5,,,,"AddEffect(431,SelfPoints,SelfSkillLevel(433)*6)",,1000,DmgMin(ActorDPS*1.1);DmgMax(ActorDPS*1.1),,ic_skill_fskill03,,,,,,,,,,,skill03,eff_f_skill03,root,,,,,,,,,,,,,,,,,,,,,,0,eff_hit_budd,,,1,,
434,增强修罗·隐,1,1,,2,5,25,60,,1,,404,0,,,WeaponType=3,,1,0,1,IsBack=1,,,,40,,,,,,,,,,,,,0,1000,,1000,1000,,,SkillLevel(434)*0.04,,,,5,,,AddPoints(1),,,1000,DmgMin(ActorDPS*2);DmgMax(ActorDPS*2),,ic_skill_fskill04,,,,,,,,,,,skill04,eff_f_skill04,root,,,,,,,,,,,,,,,,,,,,,,0,eff_f_skill04_hit,,,1,,
435,增强修罗·定,1,1,,2,5,10,50,,1,,405,0,,,WeaponType=3,,1,0,1,,,,,200,,,,,,,,,,,,,15000,1000,,500,1000,,,,,,,5,,,,AddEffect(402),,1000,DmgMin(ActorDPS*1.2*(1+SkillLevel(435)*0.06));DmgMax(ActorDPS*1.2*(1+SkillLevel(435)*0.06)),,ic_skill_fskill05,,,,,,,,,,,skill05,eff_f_skill05_start,root,,eff_f_skill05,1,600;0.75;0.5;0;0;0,,,,,,,,,,,,,,,,,,1,eff_hit_yellow,,,1,,
436,增强佛法伤害,1,1,,2,5,10,,,1,,,,,"AddDmgRate(5,SkillLevel(436)*2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillb01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,增强佛法爆击率,1,1,,2,5,10,,,1,,,,,"AddDeltaCriticalRate(5,SkillLevel(437)*0.01)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillb03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,增强佛法爆击伤害,1,1,,2,5,10,,,1,,,,,"AddDeltaCriticalDmg(5,SkillLevel(438)*0.1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ic_skillb02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,战意,1,,,2,5,60,0,,0,,,,,,,,1,0,0,,,,,40,,,,,,,,,,,,,90000,0,,0,1000,,,,,,,5,,,AddEnergy(100),,,,,,ic_iwes02,,,,,,,,,,,skill01,eff_f_skill01,root,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
442,杀气,1,,,2,5,60,0,,0,,,,,,,,1,0,0,,,,,40,,,,,,,,,,,,,90000,0,,0,1000,,,,,,,5,,,AddEnergy(100),,,,,,ic_it015,,,,,,,,,,,skill01,eff_f_skill01,root,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
451,增强大力金刚,1,1,,2,5,0,0,,1,,421,0,,,,,1,0,0,,,,5,40,120,,,,,,,,,,,,190000-SkillLevel(451)*20000,1000,,1000,1000,,,,,,,5,,,,AddEffect(421),,1000,DmgMin(ActorDPS);DmgMax(ActorDPS),,ic_skill_fskill11,,,,,,,,,,,skill11,eff_f_skill11,root,,,,,eff_slit,,,,,,,,,,,,,,,,,0,eff_hit_skill,,,1,,
452,增强金刚不坏,1,1,,2,5,0,0,,1,,422,0,,,,,1,1,0,,,,,40,,,,,,,,,,,,,180000,1000,,1000,1000,,,,,,,6,,,,"AddEffect(422,PartyDPS(SelfMWLev(422),1)*2.5,SelfSkillLevel(452))",,,,,ic_skill_fskill12,,,,,,,,,,,skill12,eff_f_skill12_start,root,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
453,增强心灯,1,1,,2,5,0,0,,1,,423,0,,,,,1,0,2,,,,,200,200,,,,,,,,,,,,180000,1000,,1000,1000,,,,,,,1,,,,"AddUnderlingNpc(1002,425)",,,,,ic_skill_fskill13,,,,,,,,,,,skill13,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,,
454,增强心火,1,1,,2,5,0,0,,1,,424,0,,,,,1,1,0,,,,,40,,,,,,,,,,,,,30000,1000,,1000,1000,,,,,,,1,,,,"AddEffect(423,PartyDPS(SelfMWLev(424),1)*1*(1+SelfSkillLevel(454)*0.1))",,,,,ic_skill_fskill14,,,,,,,,,,,skill12,eff_f_skill14,root,,,,,,,,,,,,,,,,,,,,,,5,eff_f_skill14,,root,1,,
